,AirlineName,Journey_date,Sources,Destination,Stops,Dept,Arrival,Duration,price
0,Air Asia,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,14:40,20:15,5h 35m,"5,953"
1,Air Asia,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,12:40,20:15,7h 35m,"5,953"
2,Go First,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,954"
3,Go First,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,21:30,23:35,2h 05m,"5,954"
4,Go First,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,22:45,"00:50",2h 05m,"5,954"
5,Go First,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,17:45,22:25,4h 40m,"5,954"
6,Go First,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,15:30,21:05,5h 35m,"5,954"
7,Go First,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,12:35,19:20,6h 45m,"5,954"
8,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,21:55,"00:05",2h 10m,"5,955"
9,SpiceJet,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,21:10,23:25,2h 15m,"5,955"
10,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,18:10,22:35,4h 25m,"5,955"
11,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,13:40,18:35,4h 55m,"5,955"
12,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,13:10,18:35,5h 25m,"5,955"
13,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,13:50,21:30,7h 40m,"5,955"
14,Vistara,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,21:40,23:50,2h 10m,"6,060"
15,Vistara,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,18:55,21:15,2h 20m,"6,060"
16,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"6,165"
17,SpiceJet,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,18:40,20:40,2h 00m,"6,270"
18,Air Asia,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,19:55,22:15,2h 20m,"6,349"
19,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,14:00,16:05,2h 05m,"6,375"
20,Air Asia,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,18:40,"06:20",11h 40m,"6,376"
21,Vistara,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,19:45,22:00,2h 15m,"6,690"
22,Air India,"Sat, 23 Oct",New Delhi,Mumbai,1 Stop,20:00,"09:40",13h 40m,"7,468"
23,Go First,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,18:50,20:45,1h 55m,"7,740"
24,IndiGo,"Sat, 23 Oct",New Delhi,Mumbai,Non Stop,19:05,21:05,2h 00m,"7,845"
25,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,19:05,21:05,2h 00m,"5,719"
26,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,05:00,07:10,2h 10m,"5,719"
27,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,06:10,08:20,2h 10m,"5,719"
28,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,08:55,11:05,2h 10m,"5,719"
29,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,21:55,"00:05",2h 10m,"5,719"
30,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,11:00,13:05,2h 05m,"5,914"
31,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,914"
32,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,10:10,12:25,2h 15m,"5,914"
33,IndiGo,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,17:45,20:10,2h 25m,"5,914"
34,Air Asia,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,05:20,11:20,6h 00m,"5,953"
35,Air Asia,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,09:25,16:00,6h 35m,"5,953"
36,Air Asia,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,18:40,"06:20",11h 40m,"5,953"
37,Air Asia,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,21:20,"14:15",16h 55m,"5,953"
38,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,18:50,20:45,1h 55m,"5,954"
39,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,09:05,11:05,2h 00m,"5,954"
40,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,06:15,08:20,2h 05m,"5,954"
41,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,954"
42,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,21:30,23:35,2h 05m,"5,954"
43,Go First,"Sun, 24 Oct",New Delhi,Mumbai,Non Stop,22:45,"00:50",2h 05m,"5,954"
44,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,17:45,22:25,4h 40m,"5,954"
45,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,16:10,21:05,4h 55m,"5,954"
46,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,13:30,19:20,5h 50m,"5,954"
47,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,12:35,19:20,6h 45m,"5,954"
48,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,08:50,15:45,6h 55m,"5,954"
49,Go First,"Sun, 24 Oct",New Delhi,Mumbai,1 Stop,16:10,23:25,7h 15m,"5,954"
50,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,11:00,13:05,2h 05m,"5,719"
51,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,13:10,15:15,2h 05m,"5,719"
52,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,719"
53,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,08:55,11:05,2h 10m,"5,719"
54,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,21:55,"00:05",2h 10m,"5,719"
55,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,10:10,12:25,2h 15m,"5,719"
56,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,15:35,17:50,2h 15m,"5,719"
57,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,17:45,20:10,2h 25m,"5,719"
58,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,19:05,21:05,2h 00m,"5,914"
59,IndiGo,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,14:00,16:05,2h 05m,"5,914"
60,Air Asia,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,09:25,16:00,6h 35m,"5,953"
61,Air Asia,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,04:55,14:15,9h 20m,"5,953"
62,Air Asia,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,18:40,"06:20",11h 40m,"5,953"
63,Air Asia,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,16:15,"06:20",14h 05m,"5,953"
64,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,18:50,20:45,1h 55m,"5,954"
65,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,09:05,11:05,2h 00m,"5,954"
66,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,06:15,08:20,2h 05m,"5,954"
67,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,14:20,16:25,2h 05m,"5,954"
68,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,954"
69,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,21:30,23:35,2h 05m,"5,954"
70,Go First,"Mon, 25 Oct",New Delhi,Mumbai,Non Stop,22:45,"00:50",2h 05m,"5,954"
71,Go First,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,17:45,22:25,4h 40m,"5,954"
72,Go First,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,15:30,21:05,5h 35m,"5,954"
73,Go First,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,13:30,19:20,5h 50m,"5,954"
74,Go First,"Mon, 25 Oct",New Delhi,Mumbai,1 Stop,12:20,18:15,5h 55m,"5,954"
75,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,19:05,21:05,2h 00m,"5,719"
76,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,11:00,13:05,2h 05m,"5,719"
77,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,13:10,15:15,2h 05m,"5,719"
78,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,719"
79,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,05:00,07:10,2h 10m,"5,719"
80,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,08:55,11:05,2h 10m,"5,719"
81,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,21:55,"00:05",2h 10m,"5,719"
82,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,10:10,12:25,2h 15m,"5,719"
83,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,15:35,17:50,2h 15m,"5,719"
84,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,12:00,14:05,2h 05m,"5,914"
85,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,14:00,16:05,2h 05m,"5,914"
86,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,17:45,20:10,2h 25m,"5,914"
87,Air Asia,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,08:00,16:35,8h 35m,"5,953"
88,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,18:50,20:45,1h 55m,"5,954"
89,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,09:05,11:05,2h 00m,"5,954"
90,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,06:15,08:20,2h 05m,"5,954"
91,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,14:20,16:25,2h 05m,"5,954"
92,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,954"
93,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,21:30,23:35,2h 05m,"5,954"
94,Go First,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,22:45,"00:50",2h 05m,"5,954"
95,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,08:10,13:00,4h 50m,"5,954"
96,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,10:40,15:40,5h 00m,"5,954"
97,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,15:30,21:05,5h 35m,"5,954"
98,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,12:20,18:15,5h 55m,"5,954"
99,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,10:40,17:30,6h 50m,"5,954"
100,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,11:20,18:15,6h 55m,"5,954"
101,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,15:30,22:45,7h 15m,"5,954"
102,Go First,"Tue, 26 Oct",New Delhi,Mumbai,1 Stop,08:10,15:40,7h 30m,"5,954"
103,Vistara,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,06:00,08:00,2h 00m,"5,955"
104,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,19:05,21:05,2h 00m,"5,955"
105,Air India,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,07:00,09:05,2h 05m,"5,955"
106,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,11:00,13:05,2h 05m,"5,955"
107,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,13:10,15:15,2h 05m,"5,955"
108,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,20:30,22:35,2h 05m,"5,955"
109,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,05:00,07:10,2h 10m,"5,955"
110,Air India,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,08:00,10:10,2h 10m,"5,955"
111,IndiGo,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,08:55,11:05,2h 10m,"5,955"
112,Vistara,"Tue, 26 Oct",New Delhi,Mumbai,Non Stop,09:30,11:40,2h 10m,"5,955"
